,date,close,high,low,open,volume
0,2000-01-03,4.2742085456848145,4.4179892612888905,4.234995623247339,4.4179892612888905,770400
1,2000-01-04,4.254603862762451,4.287280909826894,4.2219260179088005,4.234996996292419,620800
2,2000-01-05,4.254603862762451,4.274209931443275,4.176177992460739,4.248067974676038,845600
3,2000-01-06,4.261138916015625,4.287280872555598,4.2349969594756525,4.2546038257752326,265600
4,2000-01-07,4.2742085456848145,4.306886379943852,4.261137571538989,4.2742085456848145,1012800
5,2000-01-10,4.3264923095703125,4.3264923095703125,4.234995493355835,4.3003503620804615,973600
6,2000-01-11,4.352634906768799,4.496415639424825,4.326492955376794,4.41798978524881,300800
7,2000-01-12,4.2742085456848145,4.36570536470559,4.234995623247339,4.36570536470559,419200
8,2000-01-13,4.535627365112305,4.548698337346058,4.274207920437244,4.274207920437244,1065600
9,2000-01-14,4.437597274780273,4.600984095174565,4.43106138711414,4.496416274829688,999200
10,2000-01-18,4.692480087280273,4.692480087280273,4.496415459678033,4.496415459678033,903200
11,2000-01-19,4.7970476150512695,4.803583501159719,4.705550794055741,4.705550794055741,996800
12,2000-01-20,5.05846643447876,5.05846643447876,4.849330871296176,4.875472816693999,563200
13,2000-01-21,5.698946475982666,5.764301366762283,5.12382343712203,5.12382343712203,1504000
14,2000-01-24,5.738158226013184,5.9603648087972925,5.672803348723739,5.698945299639517,1003200
15,2000-01-25,5.221855163574219,5.75122927774485,5.163035374339127,5.75122927774485,2020000
16,2000-01-26,5.006183624267578,5.23492609476701,4.875473869064769,5.23492609476701,1252000
17,2000-01-27,4.679409027099609,5.0061834005004195,4.600983177483415,5.0061834005004195,848800
18,2000-01-28,4.600984573364258,4.855869060840136,4.522558699954639,4.6794104467738755,2183200
19,2000-01-31,4.496415615081787,4.600983420083689,4.404918785705123,4.600983420083689,964800
20,2000-02-01,4.640196323394775,4.653267298953634,4.444131690011898,4.470273641129615,1068800
21,2000-02-02,4.470272064208984,4.770904396012512,4.444130122313025,4.633659599953105,312000
22,2000-02-03,5.339493751525879,5.437525666327176,5.019254461225085,5.21531908861669,2494400
23,2000-02-04,5.705480575561523,5.82965443022567,5.424454234402809,5.4375252084616115,2258400
24,2000-02-07,5.803512096405029,6.247925184868477,5.712015284074319,5.712015284074319,1303200
25,2000-02-08,5.855797290802002,5.934223147375243,5.620519721082279,5.803513386419842,1018400
26,2000-02-09,6.123753070831299,6.24792695237089,5.960365460839175,5.960365460839175,1652000
27,2000-02-10,6.378636360168457,6.378636360168457,6.123752724179212,6.123752724179212,823200
28,2000-02-11,6.012649059295654,6.378636393339738,5.934223202000493,6.378636393339738,446400
29,2000-02-14,6.032254695892334,6.0649317308927735,6.01264783666094,6.01264783666094,395200
30,2000-02-15,5.921151638031006,6.051861387214913,5.9146165494663085,6.051861387214913,536000
31,2000-02-16,5.914615154266357,5.973434128629796,5.855795382114111,5.947292184959643,235200
32,2000-02-17,5.947295188903809,5.9995791026524135,5.9080822535923545,5.973437145778111,860000
33,2000-02-18,5.986506462097168,6.019184298011844,5.934222562864878,5.947293537672951,677600
34,2000-02-22,6.208711624145508,6.228318480800372,5.973434131019994,6.051859962061831,747200
35,2000-02-23,6.241391181945801,6.274068221706004,6.078003589777692,6.182571393472792,1535200
36,2000-02-24,7.175965785980225,7.319746521218444,6.3132813745509075,6.3132813745509075,1708800
37,2000-02-25,7.123682022094727,7.6334500934005876,6.940688355472109,7.215178855406035,2537600
38,2000-02-28,7.738022804260254,7.757630078749817,7.398177208127202,7.502745083860449,1039200
39,2000-02-29,7.803372859954834,8.025579457306982,7.718412311697506,8.025579457306982,2193600
40,2000-03-01,8.267394065856934,8.286999734316161,7.947154319344206,8.051722139335578,1716000
41,2000-03-02,8.208573341369629,8.404637991243106,8.084399860905528,8.378496037926643,1100000
42,2000-03-03,8.11707592010498,8.234714701555777,8.104004944388226,8.130146895821737,696800
43,2000-03-06,8.25432300567627,8.25432300567627,8.051722058683243,8.117076945523205,707200
44,2000-03-07,8.071330070495605,8.313142376423095,7.999438890520336,8.260858462105968,768000
45,2000-03-08,8.06479263305664,8.06479263305664,7.639986687613428,7.960224819337916,1144000
46,2000-03-09,8.260859489440918,8.300072430055353,8.156291647802425,8.156291647802425,623200
47,2000-03-10,7.86872673034668,8.2608559694005,7.842584781076425,8.2608559694005,586400
48,2000-03-13,7.6073102951049805,7.8295169532094215,7.548491683396046,7.764162053766938,644000
49,2000-03-14,6.274068832397461,7.411243808269501,6.064933204650879,7.411243808269501,2542400
50,2000-03-15,6.953758716583252,7.058326516832624,6.247926064899989,6.2740680149623325,1606400
51,2000-03-16,7.685732364654541,7.685732364654541,7.110609534646378,7.110609534646378,720000
52,2000-03-17,7.633448123931885,7.659590069561789,7.52888034141227,7.6073061783019815,553600
53,2000-03-20,7.6073102951049805,7.639988542615521,7.561562663284542,7.5811683353279875,345600
54,2000-03-21,7.724948883056641,7.724948883056641,7.502742231598159,7.581168108583505,534400
55,2000-03-22,8.286996841430664,8.300067814366674,7.724945005182212,7.724945005182212,686400
56,2000-03-23,8.260859489440918,8.509208113332338,8.247788509236106,8.28700144985054,1524000
57,2000-03-24,7.430851459503174,8.2347157728757,7.345889308501816,8.2347157728757,1370400
58,2000-03-27,7.1106109619140625,7.666128241102664,7.1106109619140625,7.574631408872151,1789600
59,2000-03-28,7.600773334503174,7.659591928657729,7.293604601008554,7.293604601008554,1624800
60,2000-03-29,7.215176582336426,7.685731576836627,7.202105610266976,7.6007710561740245,860000
61,2000-03-30,7.273998260498047,7.417778983031379,7.05832637890906,7.05832637890906,1351200
62,2000-03-31,7.463529586791992,7.502742526827677,7.3458907666849385,7.3458907666849385,804000
63,2000-04-03,7.71187162399292,8.15628456503658,7.5550199977422166,7.5550199977422166,407200
64,2000-04-04,6.613912582397461,7.711874354969371,6.274067271839488,7.711874354969371,594400
65,2000-04-05,7.319746971130371,7.502740645408631,6.679269111156464,6.849191808700562,1262400
66,2000-04-06,6.979899883270264,7.3328161695030305,6.9276159890135585,7.319745195938854,311600
67,2000-04-07,7.1498236656188965,7.2151785437324145,7.032184885014563,7.1628946412416,170800
68,2000-04-10,7.620377540588379,7.8948679837313565,7.123680548234419,7.123680548234419,539600
69,2000-04-11,6.953758716583252,8.077862569264003,6.849190916333879,7.868726968765259,672400
70,2000-04-12,6.744623184204102,7.267462190731551,6.744623184204102,7.058326588120571,326000
71,2000-04-13,6.0910749435424805,6.823049614869474,6.012649085900303,6.744623757227296,734000
72,2000-04-14,6.169501304626465,6.195643259307086,6.0910754405846035,6.117217395265223,1764000
73,2000-04-17,6.156429290771484,6.378635868145402,5.9080807631182815,5.9080807631182815,695600
74,2000-04-18,7.189034461975098,7.189034461975098,6.234853524294766,6.234853524294766,335200
75,2000-04-19,6.953758716583252,7.162894317081996,6.849190916333879,6.953758716583252,311200
76,2000-04-20,6.6531267166137695,7.084468920244918,6.626984764878548,6.953759161568812,163600
77,2000-04-24,5.646661281585693,6.653126371127588,5.59437738083027,6.653126371127588,734000
78,2000-04-25,6.365565299987793,6.430920179864464,5.960365044752431,5.960365044752431,664400
79,2000-04-26,7.084470272064209,7.084470272064209,6.483205267424073,6.483205267424073,862800
80,2000-04-27,7.084470272064209,7.21518005568163,6.90147657499982,7.03218635861724,522000
81,2000-04-28,7.1106109619140625,7.47659829083611,7.1106109619140625,7.2413207222433655,438800
82,2000-05-01,7.960223197937012,8.077861964408987,7.424313261786901,7.424313261786901,456800
83,2000-05-02,7.5288801193237305,7.973293181922701,7.476596229606205,7.973293181922701,670400
84,2000-05-03,5.829654216766357,6.19564147701178,5.515950850841711,6.064931741209843,3587200
85,2000-05-04,5.829654216766357,6.117215635530617,5.712015454544615,6.064931741209843,2602400
86,2000-05-05,6.012649059295654,6.012649059295654,5.790442463626032,5.8296553922736125,2062800
87,2000-05-08,5.934223175048828,6.169500745865742,5.855797318109857,6.117216841239761,1139600
88,2000-05-09,5.803512096405029,5.960363774686246,5.7250862572644206,5.960363774686246,457600
89,2000-05-10,5.542093753814697,5.751229367166196,5.542093753814697,5.751229367166196,487200
90,2000-05-11,5.228390693664551,5.542094135284424,5.228390693664551,5.489810228347778,626800
91,2000-05-12,5.045397758483887,5.306817331462327,5.019255801186043,5.228391459568795,1312800
92,2000-05-15,5.463669776916504,5.463669776916504,4.901617622831792,5.032327426107306,1875200
93,2000-05-16,5.1630353927612305,5.4375258819966374,5.149964417083354,5.4375258819966374,1351600
94,2000-05-17,5.228390693664551,5.267603623867035,5.163035809993744,5.202248740196228,1874800
95,2000-05-18,5.228390693664551,5.319887530803681,5.202248740196228,5.202248740196228,1298400
96,2000-05-19,5.228390693664551,5.228390693664551,5.176106786727906,5.189177763462067,405200
97,2000-05-22,5.019255638122559,5.3068171590566635,5.019255638122559,5.2283912897109985,1070000
98,2000-05-23,4.966972351074219,5.071540190044202,4.862404512104235,5.071540190044202,573600
99,2000-05-24,4.7970476150512695,4.966970282614393,4.783976640623337,4.966970282614393,311600
100,2000-05-25,4.627125263214111,4.914686720250017,4.600983312574484,4.849331843650947,343200
101,2000-05-26,4.600984573364258,4.731694362380288,4.13042933290655,4.600984573364258,800800
102,2000-05-30,4.993113040924072,5.045396947111759,4.705551556891796,4.757835463079482,528400
103,2000-05-31,5.019255638122559,5.019255638122559,4.836261942982674,4.966971725225449,758000
104,2000-06-01,5.097680568695068,5.2022483752324025,5.097680568695068,5.123822520329401,319600
105,2000-06-02,5.293745040893555,5.437525770399305,5.228390163845486,5.28067406548394,1111600
106,2000-06-05,5.620518207550049,5.633589180125747,5.398311673763186,5.398311673763186,384400
107,2000-06-06,5.777370929718018,6.025719453846168,5.764299954763905,5.803512879626244,314400
108,2000-06-07,5.515952110290527,5.881939454101274,5.3591003915144935,5.855797500971935,930800
109,2000-06-08,5.424455165863037,5.594377857805735,5.411384189559753,5.568235905199166,331600
110,2000-06-09,5.476738452911377,5.568235276707032,5.437525528427525,5.463667478083426,405200
111,2000-06-12,5.319886684417725,5.463667405618203,5.280673760453958,5.463667405618203,143200
112,2000-06-13,5.672802925109863,5.672802925109863,5.332957588582544,5.332957588582544,452800
113,2000-06-14,6.274068832397461,6.5354883670806885,5.855797576904297,5.855797576904297,1262000
114,2000-06-15,6.391706943511963,6.50934572161341,6.247926214721305,6.274068165410515,626000
115,2000-06-16,6.0649309158325195,6.391705210866599,6.012647028627066,6.378634239065236,637200
116,2000-06-19,6.326350688934326,6.457060413912308,6.117215128969556,6.117215128969556,835200
117,2000-06-20,6.391706943511963,6.5354876723026205,6.274068165410515,6.404777918856568,629600
118,2000-06-21,6.2609968185424805,6.4832033862151786,6.247925843973499,6.4047775388012855,1152000
119,2000-06-22,6.104146480560303,6.260998210253502,5.999578660764837,6.260998210253502,668000
120,2000-06-23,5.019255638122559,5.594378679990768,4.627126291394234,5.594378679990768,4752800
121,2000-06-26,5.372171878814697,5.489810679080713,5.019255478016651,5.019255478016651,1753200
122,2000-06-27,5.568235397338867,5.777370999116853,5.437525646227626,5.542093447116619,666400
123,2000-06-28,5.725086212158203,5.751228158332442,5.594376481287011,5.672802319809726,621600
124,2000-06-29,5.594378471374512,5.855798026111638,5.489810649479661,5.855798026111638,1489600
125,2000-06-30,5.594378471374512,5.751230204216788,5.515952604953374,5.594378471374512,510000
126,2000-07-03,5.411384582519531,5.568236309549083,5.411384582519531,5.568236309549083,479600
127,2000-07-05,5.515952110290527,5.725087735325239,5.489810157161188,5.646661875937222,974000
128,2000-07-06,5.555163860321045,5.594376781688017,5.542092886532054,5.594376781688017,660800
129,2000-07-07,5.555163860321045,5.581305807899026,5.476738017587101,5.555163860321045,764000
130,2000-07-10,5.515952110290527,5.6989457821959,5.489810157161188,5.555165039984536,1001200
131,2000-07-11,5.149965286254883,5.542094622771752,5.019255507415926,5.542094622771752,1266000
132,2000-07-12,5.254532337188721,5.319887217004501,5.163035505446628,5.176106481409785,2238000
133,2000-07-13,5.398311138153076,5.411382109431897,5.202246568970761,5.228388511528403,1490800
134,2000-07-14,5.489808082580566,5.51595002583095,5.437524196079799,5.51595002583095,618400
135,2000-07-17,5.829654216766357,5.829654216766357,5.6597315602238405,5.698944480964421,978400
136,2000-07-18,5.947295188903809,5.960366167340959,5.75123051234654,5.75123051234654,1027600
137,2000-07-19,5.777370929718018,5.921151654213262,5.751228979809792,5.908080679259149,620800
