,date,close,high,low,open,volume
0,2000-01-03,20.697769165039062,20.92701761883205,20.583146437301945,20.92701761883205,26100
1,2000-01-04,19.12577247619629,20.5995050214079,19.12577247619629,20.5995050214079,89100
2,2000-01-05,19.12577247619629,19.535144626521653,18.896527190263285,19.06027425140351,83700
3,2000-01-06,18.56903648376465,19.109405270329226,18.143290379759424,19.109405270329226,79500
4,2000-01-07,18.470781326293945,18.60178077485545,18.33978187773244,18.43803071457443,66000
5,2000-01-10,16.80055809020996,18.53628726383332,16.243815449232912,18.470789011458905,170100
6,2000-01-11,17.57018280029297,17.91405401913539,16.505818504436252,16.505818504436252,98700
7,2000-01-12,16.947919845581055,17.668412123479126,16.702297818833504,17.6356615204742,62100
8,2000-01-13,17.324548721313477,17.324548721313477,16.767803222866704,17.1935492513877,357300
9,2000-01-14,17.979543685913086,18.536286297877375,17.35729982666996,17.75029531707243,158400
10,2000-01-18,18.5035343170166,18.863779098981787,18.176037152664744,18.20878776859501,141600
11,2000-01-19,19.37140464782715,19.37140464782715,18.667288620358264,18.667288620358264,192900
12,2000-01-20,19.518775939941406,19.633401628900184,19.093032804236124,19.322278185518112,182400
13,2000-01-21,19.338653564453125,19.91176997351335,19.338653564453125,19.518774493784022,66600
14,2000-01-24,19.35501480102539,19.40413920407368,19.3058903979771,19.38776540249612,72600
15,2000-01-25,18.94565773010254,19.322276392248625,18.912907107965594,19.289528768429186,138000
16,2000-01-26,18.5035343170166,18.945654139648987,18.405285467542736,18.896529714912056,38100
17,2000-01-27,18.470781326293945,18.798278448539428,18.372532489451956,18.372532489451956,60600
18,2000-01-28,17.946800231933594,18.71641770753611,17.946800231933594,18.47079542790965,67500
19,2000-01-31,17.553789138793945,18.094157678497,17.406415900693112,17.979535048301756,61800
20,2000-02-01,17.619293212890625,17.619293212890625,17.340920496324703,17.422795530212724,57000
21,2000-02-02,17.373674392700195,17.586545923056015,17.357297583837802,17.586545923056015,38100
22,2000-02-03,17.619293212890625,17.619293212890625,17.095298392977327,17.439169337663653,74100
23,2000-02-04,16.93155288696289,17.619294839841036,16.800553420309015,17.619294839841036,84000
24,2000-02-07,16.342063903808594,16.997055405546483,15.195825027870137,16.997055405546483,674250
25,2000-02-08,15.850811004638672,16.76779801432655,15.850811004638672,16.407553331828893,91650
26,2000-02-09,15.62156867980957,16.014564118295343,15.45782157987958,15.981813498982447,69450
27,2000-02-10,15.62156867980957,16.047314737608243,15.523319820188126,15.588818060496672,215100
28,2000-02-11,15.785318374633789,15.981816126178266,15.654321872482631,15.75257074825487,173400
29,2000-02-14,14.83558464050293,15.91632259444685,14.802834006095388,15.91632259444685,170700
30,2000-02-15,14.508076667785645,14.999320832590083,14.508076667785645,14.901071999629195,46500
31,2000-02-16,14.573590278625488,14.737337473333982,14.213342252620222,14.639088556845088,166500
32,2000-02-17,14.606332778930664,14.67183403242081,14.082340740917088,14.639083405675738,129600
33,2000-02-18,14.933823585510254,15.654316073723749,14.67182767994018,14.67182767994018,172650
34,2000-02-22,14.933823585510254,15.425067782402039,14.8028241335669,15.064823037453607,87450
35,2000-02-23,14.83558464050293,15.130331355214908,14.802834006095388,14.933833545406921,57750
36,2000-02-24,14.54081916809082,15.163062429226656,14.278823425761672,14.901063688582743,170100
37,2000-02-25,14.450397491455078,14.548699515206472,14.286561785182649,14.417629150224716,153150
38,2000-02-28,15.302342414855957,15.400644406814216,14.221020503315117,14.581463140454543,86100
39,2000-02-29,15.793850898742676,15.859387553883053,15.433411295224346,15.433411295224346,101550
40,2000-03-01,16.35090446472168,16.35090446472168,15.924928023776555,15.924928023776555,76050
41,2000-03-02,16.80964469909668,16.973480392090515,16.58027232895375,16.645809006102844,64350
42,2000-03-03,16.776880264282227,17.366692496228946,16.776880264282227,16.80964861048154,57000
43,2000-03-06,15.8921480178833,16.776865592073584,15.761080747591237,16.776865592073584,49200
44,2000-03-07,15.302342414855957,15.761087043953642,15.007436438981182,15.761087043953642,72600
45,2000-03-08,15.171272277832031,15.30233957617004,15.138503953278448,15.30233957617004,61800
46,2000-03-09,15.40064811706543,15.40064811706543,15.07297673155601,15.269580762837439,67800
47,2000-03-10,16.154285430908203,16.252587364564974,15.335101650456139,15.335101650456139,57300
48,2000-03-13,17.36668586730957,17.36668586730957,16.055994518794243,16.088759852546776,108150
49,2000-03-14,16.907939910888672,18.611841832120433,16.74410428382459,17.464983442857143,137850
50,2000-03-15,16.219831466674805,16.842411856284492,16.187063130398748,16.842411856284492,27300
51,2000-03-16,17.727128982543945,17.727128982543945,15.859390914140688,16.252598928541374,57900
52,2000-03-17,17.301151275634766,17.301151275634766,16.90794329209761,17.170080947809435,84750
53,2000-03-20,16.31812286376953,17.497746203319135,16.252589233773648,17.366675943390085,160200
54,2000-03-21,15.204031944274902,16.252587940388377,14.548686696656766,16.252587940388377,293700
55,2000-03-22,14.155485153198242,15.204038609011251,14.155485153198242,15.204038609011251,252300
56,2000-03-23,14.089957237243652,14.122722577370592,13.139702374770792,14.122722577370592,291750
57,2000-03-24,14.221026420593262,14.679771240571732,14.221026420593262,14.221026420593262,180450
58,2000-03-27,13.696746826171875,14.221022178411237,13.696746826171875,14.221022178411237,377250
59,2000-03-28,13.696746826171875,13.893350833246405,12.517122033739934,13.762280495217027,797550
60,2000-03-29,13.565683364868164,13.762287471605383,13.008639395759571,13.729519120502315,41550
61,2000-03-30,13.172468185424805,13.598444524734132,13.172468185424805,13.434605855801848,72150
62,2000-03-31,14.188254356384277,14.286556342687312,13.237999822162571,13.237999822162571,140850
63,2000-04-03,13.893352508544922,14.188258554717295,13.270772077756769,14.188258554717295,147000
64,2000-04-04,13.762280464172363,13.893350801906074,13.500142788644006,13.762280464172363,298650
65,2000-04-05,14.155485153198242,14.155485153198242,13.631206925322557,13.663975252045525,269250
