,date,close,high,low,open,volume
0,2000-01-03,6.9854841232299805,7.365782685812702,6.725279843568119,7.365782685812702,1150000
1,2000-01-04,6.765311241149902,6.96546837846203,6.685248386225052,6.96546837846203,819200
2,2000-01-05,6.805344104766846,6.805344104766846,6.585171207259683,6.745296950901256,1192000
3,2000-01-06,5.444277286529541,5.664450265028898,5.284151483984555,5.604403089074528,16286000
4,2000-01-07,5.3542046546936035,5.594393274717241,5.184071048843526,5.484306823873074,8594000
5,2000-01-10,5.534345626831055,5.534345626831055,5.324180603027344,5.44427490234375,3294000
6,2000-01-11,5.564369201660156,5.614408493041992,5.504322052001953,5.5243377685546875,2456000
7,2000-01-12,5.404244422912598,5.56437018359149,5.364212982742875,5.524338743421766,2912000
8,2000-01-13,5.464289665222168,5.604399656638121,5.344195386865636,5.524336804400433,1522400
9,2000-01-14,5.484306812286377,5.584385403751456,5.444275375700345,5.484306812286377,1647600
10,2000-01-18,5.694471836090088,5.924652595721145,5.5043225129166045,5.564369667602968,2048800
11,2000-01-19,5.99470853805542,6.004716398719953,5.754519882106622,5.804559185429288,3440000
12,2000-01-20,5.854598045349121,5.994708084041237,5.774535166096483,5.984700224134657,2512800
13,2000-01-21,5.754519939422607,5.884622129357379,5.744512078658394,5.864606407828952,1072400
14,2000-01-24,5.714488506317139,5.864606418041758,5.714488506317139,5.794551392570269,1320400
15,2000-01-25,5.5143303871154785,5.704479710809116,5.4042439365560035,5.694471851667345,1085200
16,2000-01-26,5.294157028198242,5.544353485107422,5.224102020263672,5.534345626831055,1014400
17,2000-01-27,4.983914375305176,5.284150181046451,4.92386721415692,5.2641344606636995,2920800
18,2000-01-28,5.0439629554748535,5.134033722536905,4.90385287337833,5.01393936645417,1341200
19,2000-01-31,5.073985576629639,5.124024882119083,4.903851937965529,5.043961993335972,1486800
20,2000-02-01,5.184072971343994,5.2140965599811215,5.083994342553569,5.104010068311655,1652800
21,2000-02-02,5.314172744750977,5.404243469238281,5.214094161987305,5.264133453369141,2069600
22,2000-02-03,5.174063205718994,5.364212530493967,5.12402390972558,5.3141732345005535,1290400
23,2000-02-04,5.234111309051514,5.3241820581556505,5.124024837924235,5.1940798650052304,1772400
24,2000-02-07,5.154047966003418,5.274142287541362,5.124024385618932,5.254126567285038,576000
25,2000-02-08,5.284150123596191,5.304165843761329,5.2040872429356435,5.284150123596191,943600
26,2000-02-09,5.2441182136535645,5.364212523889905,5.204086776908117,5.324181087144458,540400
27,2000-02-10,5.144039154052734,5.224102020263672,5.013936996459961,5.224102020263672,890400
28,2000-02-11,4.8438029289245605,5.144038647659554,4.823787214342228,5.144038647659554,766000
