,date,close,high,low,open,volume
0,2000-01-03,23.237140655517578,24.03429876845865,22.997993404090128,23.8350087840862,12019200
1,2000-01-04,22.72728157043457,22.82748943134337,22.186155818757555,22.647114180784367,11723400
2,2000-01-05,22.58698081970215,23.268398794826417,22.126022626604964,22.526855758216808,8714550
3,2000-01-06,22.907651901245117,23.388652466100655,22.366526265782632,22.48677640699652,8369250
4,2000-01-07,23.32853126525879,23.569031587581044,22.76736323488291,23.288448489829026,6571950
5,2000-01-10,22.92770767211914,23.528958731397854,22.92770767211914,23.32854110001408,4723500
6,2000-01-11,22.386581420898438,22.58699721474292,21.88553826654205,22.4467065260263,8405550
7,2000-01-12,22.526865005493164,22.72728257100611,22.286364660826433,22.346489746993115,7271850
8,2000-01-13,22.867568969726562,23.24835985761293,22.627068689010322,22.807443899547504,6918900
9,2000-01-14,23.68927574157715,24.29052639491667,23.34856764964188,23.70931804164559,9731850
10,2000-01-18,22.76736068725586,23.889696622420225,22.526860391845158,23.7093214008622,5296650
11,2000-01-19,23.769447326660156,24.170280555087455,23.168196566583354,23.168196566583354,15734700
12,2000-01-20,23.74940299987793,24.370696010654704,23.328527503677563,24.1702784960783,7770300
13,2000-01-21,23.388662338256836,23.7293706038824,23.288454456572214,23.68928781818302,5160600
14,2000-01-24,23.408687591552734,23.909728469759376,23.148145087173013,23.849603417584902,6459150
15,2000-01-25,23.92978858947754,24.290539171228456,23.40870502746144,23.40870502746144,7579950
16,2000-01-26,25.152320861816406,25.33269606679787,24.050027330861433,24.170277467515742,8386650
17,2000-01-27,25.873836517333984,26.134377406226786,25.192418073956027,25.47300127540694,8165850
18,2000-01-28,24.591161727905273,25.513080383118268,24.571119419681473,25.513080383118268,7500000
19,2000-01-31,25.873836517333984,26.134377406226786,24.631249836181677,24.631249836181677,7160250
20,2000-02-01,26.855876922607422,27.09637731843636,26.07425063616337,26.435001229906778,9651000
21,2000-02-02,26.414962768554688,26.996171491187702,26.094294938029986,26.61537855711915,7126200
22,2000-02-03,26.67549705505371,27.216622852950252,25.73353794441339,26.775706759393724,9200250
23,2000-02-04,26.214542388916016,26.7155854773925,26.15441729169373,26.45504277780515,5115150
24,2000-02-07,26.35483741760254,26.735628513223837,26.214544899026386,26.35483741760254,4684200
25,2000-02-08,27.276744842529297,27.61745486277987,26.93603665715061,26.956078962715903,6318600
26,2000-02-09,26.57527732849121,27.69761120434521,26.434984905932733,27.23665300861203,9818550
27,2000-02-10,26.65544319152832,26.85585882978392,26.09427536769608,26.65544319152832,6880500
28,2000-02-11,26.495136260986328,27.256722356518875,26.29472041258142,26.69555394426433,7052550
29,2000-02-14,25.352746963500977,26.755666413274266,25.352746963500977,26.374873545581117,5904750
30,2000-02-15,25.99408531188965,26.45504379672357,25.533124992183303,25.673417502729464,8965500
31,2000-02-16,25.493045806884766,26.35483963367884,25.332712797082046,25.97404667116561,4829700
32,2000-02-17,25.132293701171875,26.134378165351986,24.9519183875271,25.853794955750974,5716200
33,2000-02-18,23.969865798950195,25.19240976429074,23.909740715980526,25.032076821328932,8121300
34,2000-02-22,24.771533966064453,25.29261740227032,24.09011575343224,24.370700694742393,7068600
35,2000-02-23,24.811609268188477,25.392819446617427,24.5510685460099,24.811609268188477,4452900
36,2000-02-24,24.370702743530273,24.87174391608623,23.92978482359874,24.77153604854945,5199900
37,2000-02-25,24.330608367919922,25.252526617977807,24.009942586494734,24.571108621424475,4644300
38,2000-02-28,24.99199676513672,25.73354020189324,24.49095553897108,24.61120572683039,6051000
39,2000-02-29,25.533123016357422,25.97404099047413,24.91183159245692,24.91183159245692,6166950
40,2000-03-01,26.294708251953125,26.294708251953125,25.292622133875348,25.613289911844905,4866300
41,2000-03-02,25.83375358581543,26.014128906045805,25.5732126798422,25.81371310681604,3583800
42,2000-03-03,26.014123916625977,26.414959107951983,25.452957584565233,26.29470891752864,5981400
43,2000-03-06,26.755664825439453,27.0562902729163,26.37487198034474,26.59533186507584,5691450
44,2000-03-07,26.234577178955078,26.99616091382356,25.97403455405741,26.755660593878584,4566900
45,2000-03-08,25.332706451416016,26.114332660080482,25.212456265467637,25.893872762593638,5247750
46,2000-03-09,26.014123916625977,26.05420853668195,25.03208191808353,25.252539988902228,3979500
47,2000-03-10,25.232494354248047,26.154412970979383,24.93186891780001,25.653369965275303,5311350
48,2000-03-13,25.67340850830078,26.034158979143413,24.73144955716894,24.89178248814174,4723350
49,2000-03-14,25.332706451416016,25.953997855567827,25.17237164690336,25.813707195209535,4129650
50,2000-03-15,26.65544319152832,26.99615124445977,24.751481784001975,24.971941554902767,8861700
51,2000-03-16,28.900121688842773,28.9802890752253,26.99616139995054,27.23666172422627,15634950
52,2000-03-17,29.180709838867188,29.581543145199806,28.379041391329896,28.619541742103877,11889150
53,2000-03-20,27.757747650146484,29.020374466385864,27.096371698783,28.860041514042965,8076150
54,2000-03-21,29.501380920410156,29.661715738941208,27.41704479335795,27.71767028451319,8345550
55,2000-03-22,29.361087799072266,29.541463078722117,28.459211400823005,29.06046233298918,8604150
56,2000-03-23,31.58572006225586,31.806180000060415,29.160675425386206,29.18071773833368,10431450
57,2000-03-24,30.844160079956055,32.3072021873366,30.784035011574073,31.104700819696987,9489000
58,2000-03-27,30.3631591796875,31.064619525898213,30.002408773592204,30.784034653465348,4828950
59,2000-03-28,30.222877502441406,30.703878215132104,29.862126967923384,30.062544543168542,7325700
